CALENDAR_DATE;DAY_OF_MONTH;DAY_OF_WEEK_SK;SEASON_SK;QUARTER_OF_YEAR;WEEKEND_FLAG;WEEK_OF_YEAR;RAMADAN_FLAG;RELIGIOUS_DAY_FLAG_SK;NATIONAL_DAY_FLAG_SK;PUBLIC_HOLIDAY_FLAG;SPECIAL_DAY_SK;SPECIAL_DAY_SK2
3.03.2010;3;3;1;1;N;9;N;100;200;N;;
2.03.2010;2;2;1;1;N;9;N;100;200;N;;
1.03.2010;1;1;1;1;N;9;N;100;200;N;;
28.02.2010;28;7;1;1;Y;8;N;100;200;Y;;
27.02.2010;27;6;1;1;Y;8;N;100;200;Y;;
26.02.2010;26;5;1;1;N;8;N;100;200;N;;
25.02.2010;25;4;1;1;N;8;N;100;200;N;;
24.02.2010;24;3;1;1;N;8;N;100;200;N;;
23.02.2010;23;2;1;1;N;8;N;100;200;N;;
22.02.2010;22;1;1;1;N;8;N;100;200;N;;
21.02.2010;21;7;1;1;Y;7;N;100;200;Y;;
20.02.2010;20;6;1;1;Y;7;N;100;200;Y;;
19.02.2010;19;5;1;1;N;7;N;100;200;N;;
18.02.2010;18;4;1;1;N;7;N;100;200;N;;
17.02.2010;17;3;1;1;N;7;N;100;200;N;;
16.02.2010;16;2;1;1;N;7;N;100;200;N;;
15.02.2010;15;1;1;1;N;7;N;100;200;N;;
14.02.2010;14;7;1;1;Y;6;N;100;200;Y;;
13.02.2010;13;6;1;1;Y;6;N;100;200;Y;;
12.02.2010;12;5;1;1;N;6;N;100;200;N;;
11.02.2010;11;4;1;1;N;6;N;100;200;N;;
10.02.2010;10;3;1;1;N;6;N;100;200;N;;
9.02.2010;9;2;1;1;N;6;N;100;200;N;;
8.02.2010;8;1;1;1;N;6;N;100;200;N;;
7.02.2010;7;7;1;1;Y;5;N;100;200;Y;;
6.02.2010;6;6;1;1;Y;5;N;100;200;Y;;
5.02.2010;5;5;1;1;N;5;N;100;200;N;;
4.02.2010;4;4;1;1;N;5;N;100;200;N;;
3.02.2010;3;3;1;1;N;5;N;100;200;N;;
2.02.2010;2;2;1;1;N;5;N;100;200;N;;
1.02.2010;1;1;1;1;N;5;N;100;200;N;;
31.01.2010;31;7;1;1;Y;4;N;100;200;Y;;
30.01.2010;30;6;1;1;Y;4;N;100;200;Y;;
29.01.2010;29;5;1;1;N;4;N;100;200;N;;
28.01.2010;28;4;1;1;N;4;N;100;200;N;;
27.01.2010;27;3;1;1;N;4;N;100;200;N;;
26.01.2010;26;2;1;1;N;4;N;100;200;N;;
25.01.2010;25;1;1;1;N;4;N;100;200;N;;
24.01.2010;24;7;1;1;Y;3;N;100;200;Y;;
23.01.2010;23;6;1;1;Y;3;N;100;200;Y;;
22.01.2010;22;5;1;1;N;3;N;100;200;N;;
21.01.2010;21;4;1;1;N;3;N;100;200;N;;
20.01.2010;20;3;1;1;N;3;N;100;200;N;;
19.01.2010;19;2;1;1;N;3;N;100;200;N;;
18.01.2010;18;1;1;1;N;3;N;100;200;N;;
17.01.2010;17;7;1;1;Y;2;N;100;200;Y;;
16.01.2010;16;6;1;1;Y;2;N;100;200;Y;;
15.01.2010;15;5;1;1;N;2;N;100;200;N;;
14.01.2010;14;4;1;1;N;2;N;100;200;N;;
13.01.2010;13;3;1;1;N;2;N;100;200;N;;
12.01.2010;12;2;1;1;N;2;N;100;200;N;;
11.01.2010;11;1;1;1;N;2;N;100;200;N;;
10.01.2010;10;7;1;1;Y;1;N;100;200;Y;;
9.01.2010;9;6;1;1;Y;1;N;100;200;Y;;
8.01.2010;8;5;1;1;N;1;N;100;200;N;;
7.01.2010;7;4;1;1;N;1;N;100;200;N;;
6.01.2010;6;3;1;1;N;1;N;100;200;N;;
5.01.2010;5;2;1;1;N;1;N;100;200;N;;
4.01.2010;4;1;1;1;N;1;N;100;200;N;;
3.01.2010;3;7;1;1;Y;53;N;100;200;Y;;
2.01.2010;2;6;1;1;Y;53;N;100;200;Y;;
1.01.2010;1;5;4;1;N;53;N;100;206;Y;;
31.12.2009;31;4;4;4;N;53;N;100;205;N;;
30.12.2009;30;3;4;4;N;53;N;100;200;N;;
29.12.2009;29;2;4;4;N;53;N;100;200;N;;
28.12.2009;28;1;4;4;N;53;N;100;200;N;;
27.12.2009;27;7;4;4;Y;52;N;100;200;Y;;
26.12.2009;26;6;4;4;Y;52;N;100;200;Y;;
25.12.2009;25;5;4;4;N;52;N;100;200;N;;
24.12.2009;24;4;4;4;N;52;N;100;200;N;;
23.12.2009;23;3;4;4;N;52;N;100;200;N;;
22.12.2009;22;2;4;4;N;52;N;100;200;N;;
21.12.2009;21;1;4;4;N;52;N;100;200;N;;
20.12.2009;20;7;4;4;Y;51;N;100;200;Y;;
19.12.2009;19;6;4;4;Y;51;N;100;200;Y;;
18.12.2009;18;5;4;4;N;51;N;100;200;N;;
17.12.2009;17;4;4;4;N;51;N;100;200;N;;
16.12.2009;16;3;4;4;N;51;N;100;200;N;;
15.12.2009;15;2;4;4;N;51;N;100;200;N;;
14.12.2009;14;1;4;4;N;51;N;100;200;N;;
13.12.2009;13;7;4;4;Y;50;N;100;200;Y;;
12.12.2009;12;6;4;4;Y;50;N;100;200;Y;;
11.12.2009;11;5;4;4;N;50;N;100;200;N;;
10.12.2009;10;4;4;4;N;50;N;100;200;N;;
9.12.2009;9;3;4;4;N;50;N;100;200;N;;
8.12.2009;8;2;4;4;N;50;N;100;200;N;;
7.12.2009;7;1;4;4;N;50;N;100;200;N;;
6.12.2009;6;7;4;4;Y;49;N;100;200;Y;;
5.12.2009;5;6;4;4;Y;49;N;100;200;Y;;
4.12.2009;4;5;4;4;N;49;N;100;200;N;;
3.12.2009;3;4;4;4;N;49;N;100;200;N;;
2.12.2009;2;3;4;4;N;49;N;100;200;N;;
1.12.2009;1;2;4;4;N;49;N;100;200;N;;
30.11.2009;30;1;3;4;N;49;N;108;200;Y;;
29.11.2009;29;7;3;4;Y;48;N;107;200;Y;;
28.11.2009;28;6;3;4;Y;48;N;106;200;Y;;
27.11.2009;27;5;3;4;N;48;N;105;200;Y;;
26.11.2009;26;4;3;4;N;48;N;124;200;Y;;
25.11.2009;25;3;3;4;N;48;N;100;200;N;;
24.11.2009;24;2;3;4;N;48;N;100;200;N;;
23.11.2009;23;1;3;4;N;48;N;100;200;N;;
22.11.2009;22;7;3;4;Y;47;N;100;200;Y;;
21.11.2009;21;6;3;4;Y;47;N;100;200;Y;;
20.11.2009;20;5;3;4;N;47;N;100;200;N;;
19.11.2009;19;4;3;4;N;47;N;100;200;N;;
18.11.2009;18;3;3;4;N;47;N;100;200;N;;
17.11.2009;17;2;3;4;N;47;N;100;200;N;;
16.11.2009;16;1;3;4;N;47;N;100;200;N;;
15.11.2009;15;7;3;4;Y;46;N;100;200;Y;;
14.11.2009;14;6;3;4;Y;46;N;100;200;Y;;
13.11.2009;13;5;3;4;N;46;N;100;200;N;;
12.11.2009;12;4;3;4;N;46;N;100;200;N;;
11.11.2009;11;3;3;4;N;46;N;100;200;N;;
10.11.2009;10;2;3;4;N;46;N;100;200;N;;
9.11.2009;9;1;3;4;N;46;N;100;200;N;;
8.11.2009;8;7;3;4;Y;45;N;100;200;Y;;
7.11.2009;7;6;3;4;Y;45;N;100;200;Y;;
6.11.2009;6;5;3;4;N;45;N;100;200;N;;
5.11.2009;5;4;3;4;N;45;N;100;200;N;;
4.11.2009;4;3;3;4;N;45;N;100;200;N;;
3.11.2009;3;2;3;4;N;45;N;100;200;N;;
2.11.2009;2;1;3;4;N;45;N;100;200;N;;
1.11.2009;1;7;3;4;Y;44;N;100;200;Y;;
31.10.2009;31;6;3;4;Y;44;N;100;200;Y;;
30.10.2009;30;5;3;4;N;44;N;100;200;N;;
29.10.2009;29;4;3;4;N;44;N;100;204;Y;;
28.10.2009;28;3;3;4;N;44;N;100;200;N;;
27.10.2009;27;2;3;4;N;44;N;100;200;N;;
26.10.2009;26;1;3;4;N;44;N;100;200;N;;
25.10.2009;25;7;3;4;Y;43;N;100;200;Y;;
24.10.2009;24;6;3;4;Y;43;N;100;200;Y;;
23.10.2009;23;5;3;4;N;43;N;100;200;N;;
22.10.2009;22;4;3;4;N;43;N;100;200;N;;
21.10.2009;21;3;3;4;N;43;N;100;200;N;;
20.10.2009;20;2;3;4;N;43;N;100;200;N;;
19.10.2009;19;1;3;4;N;43;N;100;200;N;;
18.10.2009;18;7;3;4;Y;42;N;100;200;Y;;
17.10.2009;17;6;3;4;Y;42;N;100;200;Y;;
16.10.2009;16;5;3;4;N;42;N;100;200;N;;
15.10.2009;15;4;3;4;N;42;N;100;200;N;;
14.10.2009;14;3;3;4;N;42;N;100;200;N;;
13.10.2009;13;2;3;4;N;42;N;100;200;N;;
12.10.2009;12;1;3;4;N;42;N;100;200;N;;
11.10.2009;11;7;3;4;Y;41;N;100;200;Y;;
10.10.2009;10;6;3;4;Y;41;N;100;200;Y;;
9.10.2009;9;5;3;4;N;41;N;100;200;N;;
8.10.2009;8;4;3;4;N;41;N;100;200;N;;
7.10.2009;7;3;3;4;N;41;N;100;200;N;;
6.10.2009;6;2;3;4;N;41;N;100;200;N;;
5.10.2009;5;1;3;4;N;41;N;100;200;N;;
4.10.2009;4;7;3;4;Y;40;N;100;200;Y;;
3.10.2009;3;6;3;4;Y;40;N;100;200;Y;;
2.10.2009;2;5;3;4;N;40;N;100;200;N;;
1.10.2009;1;4;3;4;N;40;N;100;200;N;;
30.09.2009;30;3;3;3;N;40;N;100;200;N;;
29.09.2009;29;2;3;3;N;40;N;100;200;N;;
28.09.2009;28;1;3;3;N;40;N;100;200;N;;
27.09.2009;27;7;3;3;Y;39;N;100;200;Y;;
26.09.2009;26;6;3;3;Y;39;N;100;200;Y;;
25.09.2009;25;5;3;3;N;39;N;100;200;N;;
24.09.2009;24;4;3;3;N;39;N;100;200;N;;
23.09.2009;23;3;3;3;N;39;N;100;200;N;;
22.09.2009;22;2;3;3;N;39;N;104;200;Y;;
21.09.2009;21;1;3;3;N;39;N;103;200;Y;;
20.09.2009;20;7;3;3;Y;38;N;102;200;Y;;
19.09.2009;19;6;3;3;Y;38;Y;101;200;Y;;
18.09.2009;18;5;3;3;N;38;Y;100;200;N;;
17.09.2009;17;4;3;3;N;38;Y;100;200;N;;
16.09.2009;16;3;3;3;N;38;Y;100;200;N;;
15.09.2009;15;2;3;3;N;38;Y;100;200;N;;
14.09.2009;14;1;3;3;N;38;Y;100;200;N;;
13.09.2009;13;7;3;3;Y;37;Y;100;200;Y;;
12.09.2009;12;6;3;3;Y;37;Y;100;200;Y;;
11.09.2009;11;5;3;3;N;37;Y;100;200;N;;
10.09.2009;10;4;3;3;N;37;Y;100;200;N;;
9.09.2009;9;3;3;3;N;37;Y;100;200;N;;
8.09.2009;8;2;3;3;N;37;Y;100;200;N;;
7.09.2009;7;1;3;3;N;37;Y;100;200;N;;
6.09.2009;6;7;3;3;Y;36;Y;100;200;Y;;
5.09.2009;5;6;3;3;Y;36;Y;100;200;Y;;
4.09.2009;4;5;3;3;N;36;Y;100;200;N;;
3.09.2009;3;4;3;3;N;36;Y;100;200;N;;
2.09.2009;2;3;3;3;N;36;Y;100;200;N;;
1.09.2009;1;2;3;3;N;36;Y;100;200;N;;
31.08.2009;31;1;2;3;N;36;Y;100;200;N;;
30.08.2009;30;7;2;3;Y;35;Y;100;203;Y;;
29.08.2009;29;6;2;3;Y;35;Y;100;200;Y;;
28.08.2009;28;5;2;3;N;35;Y;100;200;N;;
27.08.2009;27;4;2;3;N;35;Y;100;200;N;;
26.08.2009;26;3;2;3;N;35;Y;100;200;N;;
25.08.2009;25;2;2;3;N;35;Y;100;200;N;;
24.08.2009;24;1;2;3;N;35;Y;100;200;N;;
23.08.2009;23;7;2;3;Y;34;Y;100;200;Y;;
22.08.2009;22;6;2;3;Y;34;Y;100;200;Y;;
21.08.2009;21;5;2;3;N;34;N;100;200;N;;
20.08.2009;20;4;2;3;N;34;N;100;200;N;;
19.08.2009;19;3;2;3;N;34;N;100;200;N;;
18.08.2009;18;2;2;3;N;34;N;100;200;N;;
17.08.2009;17;1;2;3;N;34;N;100;200;N;;
16.08.2009;16;7;2;3;Y;33;N;100;200;Y;;
15.08.2009;15;6;2;3;Y;33;N;100;200;Y;;
14.08.2009;14;5;2;3;N;33;N;100;200;N;;
13.08.2009;13;4;2;3;N;33;N;100;200;N;;
12.08.2009;12;3;2;3;N;33;N;100;200;N;;
11.08.2009;11;2;2;3;N;33;N;100;200;N;;
10.08.2009;10;1;2;3;N;33;N;100;200;N;;
9.08.2009;9;7;2;3;Y;32;N;100;200;Y;;
8.08.2009;8;6;2;3;Y;32;N;100;200;Y;;
7.08.2009;7;5;2;3;N;32;N;100;200;N;;
6.08.2009;6;4;2;3;N;32;N;100;200;N;;
5.08.2009;5;3;2;3;N;32;N;100;200;N;;
4.08.2009;4;2;2;3;N;32;N;100;200;N;;
3.08.2009;3;1;2;3;N;32;N;100;200;N;;
2.08.2009;2;7;2;3;Y;31;N;100;200;Y;;
1.08.2009;1;6;2;3;Y;31;N;100;200;Y;;
31.07.2009;31;5;2;3;N;31;N;100;200;N;;
30.07.2009;30;4;2;3;N;31;N;100;200;N;;
29.07.2009;29;3;2;3;N;31;N;100;200;N;;
28.07.2009;28;2;2;3;N;31;N;100;200;N;;
27.07.2009;27;1;2;3;N;31;N;100;200;N;;
26.07.2009;26;7;2;3;Y;30;N;100;200;Y;;
25.07.2009;25;6;2;3;Y;30;N;100;200;Y;;
24.07.2009;24;5;2;3;N;30;N;100;200;N;;
23.07.2009;23;4;2;3;N;30;N;100;200;N;;
22.07.2009;22;3;2;3;N;30;N;100;200;N;;
21.07.2009;21;2;2;3;N;30;N;100;200;N;;
20.07.2009;20;1;2;3;N;30;N;100;200;N;;
19.07.2009;19;7;2;3;Y;29;N;100;200;Y;;
18.07.2009;18;6;2;3;Y;29;N;100;200;Y;;
17.07.2009;17;5;2;3;N;29;N;100;200;N;;
16.07.2009;16;4;2;3;N;29;N;100;200;N;;
15.07.2009;15;3;2;3;N;29;N;100;200;N;;
14.07.2009;14;2;2;3;N;29;N;100;200;N;;
13.07.2009;13;1;2;3;N;29;N;100;200;N;;
12.07.2009;12;7;2;3;Y;28;N;100;200;Y;;
11.07.2009;11;6;2;3;Y;28;N;100;200;Y;;
10.07.2009;10;5;2;3;N;28;N;100;200;N;;
9.07.2009;9;4;2;3;N;28;N;100;200;N;;
8.07.2009;8;3;2;3;N;28;N;100;200;N;;
7.07.2009;7;2;2;3;N;28;N;100;200;N;;
6.07.2009;6;1;2;3;N;28;N;100;200;N;;
5.07.2009;5;7;2;3;Y;27;N;100;200;Y;;
4.07.2009;4;6;2;3;Y;27;N;100;200;Y;;
3.07.2009;3;5;2;3;N;27;N;100;200;N;;
2.07.2009;2;4;2;3;N;27;N;100;200;N;;
1.07.2009;1;3;2;3;N;27;N;100;200;N;;
30.06.2009;30;2;2;2;N;27;N;100;200;N;;
29.06.2009;29;1;2;2;N;27;N;100;200;N;;
28.06.2009;28;7;2;2;Y;26;N;100;200;Y;;
27.06.2009;27;6;2;2;Y;26;N;100;200;Y;;
26.06.2009;26;5;2;2;N;26;N;100;200;N;;
25.06.2009;25;4;2;2;N;26;N;100;200;N;;
24.06.2009;24;3;2;2;N;26;N;100;200;N;;
23.06.2009;23;2;2;2;N;26;N;100;200;N;;
22.06.2009;22;1;2;2;N;26;N;100;200;N;;
21.06.2009;21;7;2;2;Y;25;N;100;200;Y;;
20.06.2009;20;6;2;2;Y;25;N;100;200;Y;;
19.06.2009;19;5;2;2;N;25;N;100;200;N;;
18.06.2009;18;4;2;2;N;25;N;100;200;N;;
17.06.2009;17;3;2;2;N;25;N;100;200;N;;
16.06.2009;16;2;2;2;N;25;N;100;200;N;;
15.06.2009;15;1;2;2;N;25;N;100;200;N;;
14.06.2009;14;7;2;2;Y;24;N;100;200;Y;;
13.06.2009;13;6;2;2;Y;24;N;100;200;Y;;
12.06.2009;12;5;2;2;N;24;N;100;200;N;;
11.06.2009;11;4;2;2;N;24;N;100;200;N;;
10.06.2009;10;3;2;2;N;24;N;100;200;N;;
9.06.2009;9;2;2;2;N;24;N;100;200;N;;
8.06.2009;8;1;2;2;N;24;N;100;200;N;;
7.06.2009;7;7;2;2;Y;23;N;100;200;Y;;
6.06.2009;6;6;2;2;Y;23;N;100;200;Y;;
5.06.2009;5;5;2;2;N;23;N;100;200;N;;
4.06.2009;4;4;2;2;N;23;N;100;200;N;;
3.06.2009;3;3;2;2;N;23;N;100;200;N;;
2.06.2009;2;2;2;2;N;23;N;100;200;N;;
1.06.2009;1;1;2;2;N;23;N;100;200;N;;
31.05.2009;31;7;1;2;Y;22;N;100;200;Y;;
30.05.2009;30;6;1;2;Y;22;N;100;200;Y;;
29.05.2009;29;5;1;2;N;22;N;100;200;N;;
28.05.2009;28;4;1;2;N;22;N;100;200;N;;
27.05.2009;27;3;1;2;N;22;N;100;200;N;;
26.05.2009;26;2;1;2;N;22;N;100;200;N;;
25.05.2009;25;1;1;2;N;22;N;100;200;N;;
24.05.2009;24;7;1;2;Y;21;N;100;200;Y;;
23.05.2009;23;6;1;2;Y;21;N;100;200;Y;;
22.05.2009;22;5;1;2;N;21;N;100;200;N;;
21.05.2009;21;4;1;2;N;21;N;100;200;N;;
20.05.2009;20;3;1;2;N;21;N;100;200;N;;
19.05.2009;19;2;1;2;N;21;N;100;202;Y;;
18.05.2009;18;1;1;2;N;21;N;100;200;N;;
17.05.2009;17;7;1;2;Y;20;N;100;200;Y;;
16.05.2009;16;6;1;2;Y;20;N;100;200;Y;;
15.05.2009;15;5;1;2;N;20;N;100;200;N;;
14.05.2009;14;4;1;2;N;20;N;100;200;N;;
13.05.2009;13;3;1;2;N;20;N;100;200;N;;
12.05.2009;12;2;1;2;N;20;N;100;200;N;;
11.05.2009;11;1;1;2;N;20;N;100;200;N;;
10.05.2009;10;7;1;2;Y;19;N;100;200;Y;;
9.05.2009;9;6;1;2;Y;19;N;100;200;Y;;
8.05.2009;8;5;1;2;N;19;N;100;200;N;;
7.05.2009;7;4;1;2;N;19;N;100;200;N;;
6.05.2009;6;3;1;2;N;19;N;100;200;N;;
5.05.2009;5;2;1;2;N;19;N;100;200;N;;
4.05.2009;4;1;1;2;N;19;N;100;200;N;;
3.05.2009;3;7;1;2;Y;18;N;100;200;Y;;
2.05.2009;2;6;1;2;Y;18;N;100;200;Y;;
1.05.2009;1;5;1;2;N;18;N;100;200;N;;
30.04.2009;30;4;1;2;N;18;N;100;200;N;;
29.04.2009;29;3;1;2;N;18;N;100;200;N;;
28.04.2009;28;2;1;2;N;18;N;100;200;N;;
27.04.2009;27;1;1;2;N;18;N;100;200;N;;
26.04.2009;26;7;1;2;Y;17;N;100;200;Y;;
25.04.2009;25;6;1;2;Y;17;N;100;200;Y;;
24.04.2009;24;5;1;2;N;17;N;100;200;N;;
23.04.2009;23;4;1;2;N;17;N;100;201;Y;;
22.04.2009;22;3;1;2;N;17;N;100;200;N;;
21.04.2009;21;2;1;2;N;17;N;100;200;N;;
20.04.2009;20;1;1;2;N;17;N;100;200;N;;
19.04.2009;19;7;1;2;Y;16;N;100;200;Y;;
18.04.2009;18;6;1;2;Y;16;N;100;200;Y;;
17.04.2009;17;5;1;2;N;16;N;100;200;N;;
16.04.2009;16;4;1;2;N;16;N;100;200;N;;
15.04.2009;15;3;1;2;N;16;N;100;200;N;;
14.04.2009;14;2;1;2;N;16;N;100;200;N;;
13.04.2009;13;1;1;2;N;16;N;100;200;N;;
12.04.2009;12;7;1;2;Y;15;N;100;200;Y;;
11.04.2009;11;6;1;2;Y;15;N;100;200;Y;;
10.04.2009;10;5;1;2;N;15;N;100;200;N;;
9.04.2009;9;4;1;2;N;15;N;100;200;N;;
8.04.2009;8;3;1;2;N;15;N;100;200;N;;
7.04.2009;7;2;1;2;N;15;N;100;200;N;;
6.04.2009;6;1;1;2;N;15;N;100;200;N;;
5.04.2009;5;7;1;2;Y;14;N;100;200;Y;;
4.04.2009;4;6;1;2;Y;14;N;100;200;Y;;
3.04.2009;3;5;1;2;N;14;N;100;200;N;;
2.04.2009;2;4;1;2;N;14;N;100;200;N;;
1.04.2009;1;3;1;2;N;14;N;100;200;N;;
31.03.2009;31;2;1;1;N;14;N;100;200;N;;
30.03.2009;30;1;1;1;N;14;N;100;200;N;;
29.03.2009;29;7;1;1;Y;13;N;100;200;Y;;
28.03.2009;28;6;1;1;Y;13;N;100;200;Y;;
27.03.2009;27;5;1;1;N;13;N;100;200;N;;
26.03.2009;26;4;1;1;N;13;N;100;200;N;;
25.03.2009;25;3;1;1;N;13;N;100;200;N;;
24.03.2009;24;2;1;1;N;13;N;100;200;N;;
23.03.2009;23;1;1;1;N;13;N;100;200;N;;
22.03.2009;22;7;1;1;Y;12;N;100;200;Y;;
21.03.2009;21;6;1;1;Y;12;N;100;200;Y;;
20.03.2009;20;5;1;1;N;12;N;100;200;N;;
19.03.2009;19;4;1;1;N;12;N;100;200;N;;
18.03.2009;18;3;1;1;N;12;N;100;200;N;;
17.03.2009;17;2;1;1;N;12;N;100;200;N;;
16.03.2009;16;1;1;1;N;12;N;100;200;N;;
15.03.2009;15;7;1;1;Y;11;N;100;200;Y;;
14.03.2009;14;6;1;1;Y;11;N;100;200;Y;;
13.03.2009;13;5;1;1;N;11;N;100;200;N;;
12.03.2009;12;4;1;1;N;11;N;100;200;N;;
11.03.2009;11;3;1;1;N;11;N;100;200;N;;
10.03.2009;10;2;1;1;N;11;N;100;200;N;;
9.03.2009;9;1;1;1;N;11;N;100;200;N;;
8.03.2009;8;7;1;1;Y;10;N;100;200;Y;;
7.03.2009;7;6;1;1;Y;10;N;100;200;Y;;
6.03.2009;6;5;1;1;N;10;N;100;200;N;;
5.03.2009;5;4;1;1;N;10;N;100;200;N;;
4.03.2009;4;3;1;1;N;10;N;100;200;N;;
3.03.2009;3;2;1;1;N;10;N;100;200;N;;
2.03.2009;2;1;1;1;N;10;N;100;200;N;;
1.03.2009;1;7;1;1;Y;9;N;100;200;Y;;
28.02.2009;28;6;4;1;Y;9;N;100;200;Y;;
27.02.2009;27;5;4;1;N;9;N;100;200;N;;
26.02.2009;26;4;4;1;N;9;N;100;200;N;;
25.02.2009;25;3;4;1;N;9;N;100;200;N;;
24.02.2009;24;2;4;1;N;9;N;100;200;N;;
23.02.2009;23;1;4;1;N;9;N;100;200;N;;
22.02.2009;22;7;4;1;Y;8;N;100;200;Y;;
21.02.2009;21;6;4;1;Y;8;N;100;200;Y;;
20.02.2009;20;5;4;1;N;8;N;100;200;N;;
19.02.2009;19;4;4;1;N;8;N;100;200;N;;
18.02.2009;18;3;4;1;N;8;N;100;200;N;;
17.02.2009;17;2;4;1;N;8;N;100;200;N;;
16.02.2009;16;1;4;1;N;8;N;100;200;N;;
15.02.2009;15;7;4;1;Y;7;N;100;200;Y;;
14.02.2009;14;6;4;1;Y;7;N;100;200;Y;;
13.02.2009;13;5;4;1;N;7;N;100;200;N;;
12.02.2009;12;4;4;1;N;7;N;100;200;N;;
11.02.2009;11;3;4;1;N;7;N;100;200;N;;
10.02.2009;10;2;4;1;N;7;N;100;200;N;;
9.02.2009;9;1;4;1;N;7;N;100;200;N;;
8.02.2009;8;7;4;1;Y;6;N;100;200;Y;;
7.02.2009;7;6;4;1;Y;6;N;100;200;Y;;
6.02.2009;6;5;4;1;N;6;N;100;200;N;;
5.02.2009;5;4;4;1;N;6;N;100;200;N;;
4.02.2009;4;3;4;1;N;6;N;100;200;N;;
3.02.2009;3;2;4;1;N;6;N;100;200;N;;
2.02.2009;2;1;4;1;N;6;N;100;200;N;;
1.02.2009;1;7;4;1;Y;5;N;100;200;Y;;
31.01.2009;31;6;4;1;Y;5;N;100;200;Y;;
30.01.2009;30;5;4;1;N;5;N;100;200;N;;
29.01.2009;29;4;4;1;N;5;N;100;200;N;;
28.01.2009;28;3;4;1;N;5;N;100;200;N;;
27.01.2009;27;2;4;1;N;5;N;100;200;N;;
26.01.2009;26;1;4;1;N;5;N;100;200;N;;
25.01.2009;25;7;4;1;Y;4;N;100;200;Y;;
24.01.2009;24;6;4;1;Y;4;N;100;200;Y;;
23.01.2009;23;5;4;1;N;4;N;100;200;N;;
22.01.2009;22;4;4;1;N;4;N;100;200;N;;
21.01.2009;21;3;4;1;N;4;N;100;200;N;;
20.01.2009;20;2;4;1;N;4;N;100;200;N;;
19.01.2009;19;1;4;1;N;4;N;100;200;N;;
18.01.2009;18;7;4;1;Y;3;N;100;200;Y;;
17.01.2009;17;6;4;1;Y;3;N;100;200;Y;;
16.01.2009;16;5;4;1;N;3;N;100;200;N;;
15.01.2009;15;4;4;1;N;3;N;100;200;N;;
14.01.2009;14;3;4;1;N;3;N;100;200;N;;
13.01.2009;13;2;4;1;N;3;N;100;200;N;;
12.01.2009;12;1;4;1;N;3;N;100;200;N;;
11.01.2009;11;7;4;1;Y;2;N;100;200;Y;;
10.01.2009;10;6;4;1;Y;2;N;100;200;Y;;
9.01.2009;9;5;4;1;N;2;N;100;200;N;;
8.01.2009;8;4;4;1;N;2;N;100;200;N;;
7.01.2009;7;3;4;1;N;2;N;100;200;N;;
6.01.2009;6;2;4;1;N;2;N;100;200;N;;
5.01.2009;5;1;4;1;N;2;N;100;200;N;;
4.01.2009;4;7;4;1;Y;1;N;100;200;Y;;
3.01.2009;3;6;4;1;Y;1;N;100;200;Y;;
2.01.2009;2;5;4;1;N;1;N;100;200;N;;
1.01.2009;1;4;4;1;N;1;N;100;206;Y;;
31.12.2008;31;3;4;4;N;53;N;100;205;N;;
30.12.2008;30;2;4;4;N;53;N;100;200;N;;
29.12.2008;29;1;4;4;N;53;N;100;200;N;;
28.12.2008;28;7;4;4;Y;52;N;100;200;Y;;
27.12.2008;27;6;4;4;Y;52;N;100;200;Y;;
26.12.2008;26;5;4;4;N;52;N;100;200;N;;
25.12.2008;25;4;4;4;N;52;N;100;200;N;;
24.12.2008;24;3;4;4;N;52;N;100;200;N;;
23.12.2008;23;2;4;4;N;52;N;100;200;N;;
22.12.2008;22;1;4;4;N;52;N;100;200;N;;
21.12.2008;21;7;4;4;Y;51;N;100;200;Y;;
20.12.2008;20;6;4;4;Y;51;N;100;200;Y;;
19.12.2008;19;5;4;4;N;51;N;100;200;N;;
18.12.2008;18;4;4;4;N;51;N;100;200;N;;
17.12.2008;17;3;4;4;N;51;N;100;200;N;;
16.12.2008;16;2;4;4;N;51;N;100;200;N;;
15.12.2008;15;1;4;4;N;51;N;100;200;N;;
14.12.2008;14;7;4;4;Y;50;N;100;200;Y;;
13.12.2008;13;6;4;4;Y;50;N;100;200;Y;;
12.12.2008;12;5;4;4;N;50;N;100;200;N;;
11.12.2008;11;4;4;4;N;50;N;108;200;Y;;
10.12.2008;10;3;4;4;N;50;N;107;200;Y;;
9.12.2008;9;2;4;4;N;50;N;106;200;Y;;
8.12.2008;8;1;4;4;N;50;N;105;200;Y;;
7.12.2008;7;7;4;4;Y;49;N;124;200;Y;;
6.12.2008;6;6;4;4;Y;49;N;100;200;Y;;
5.12.2008;5;5;4;4;N;49;N;100;200;N;;
4.12.2008;4;4;4;4;N;49;N;100;200;N;;
3.12.2008;3;3;4;4;N;49;N;100;200;N;;
2.12.2008;2;2;4;4;N;49;N;100;200;N;;
1.12.2008;1;1;4;4;N;49;N;100;200;N;;
30.11.2008;30;7;3;4;Y;48;N;100;200;Y;;
29.11.2008;29;6;3;4;Y;48;N;100;200;Y;;
28.11.2008;28;5;3;4;N;48;N;100;200;N;;
27.11.2008;27;4;3;4;N;48;N;100;200;N;;
26.11.2008;26;3;3;4;N;48;N;100;200;N;;
25.11.2008;25;2;3;4;N;48;N;100;200;N;;
24.11.2008;24;1;3;4;N;48;N;100;200;N;;
