YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2019,5,23,19,99.44,2.38,291,4.29
2019,5,23,20,99.47,2.28,299.82,3.55
2019,5,23,21,99.47,1.92,314.83,2.67
2019,5,23,22,99.43,1.57,330.75,2.08
2019,5,23,23,99.4,1.38,342.49,1.79
2019,5,24,0,99.37,1.13,342.69,1.44
2019,5,24,1,99.35,0.77,345.96,0.97
2019,5,24,2,99.33,0.57,17.45,0.69
2019,5,24,3,99.3,0.71,48.99,0.87
2019,5,24,4,99.29,0.59,47.68,0.72
2019,5,24,5,99.33,0.17,333.43,0.22
2019,5,24,6,99.36,0.83,279.73,1.03
2019,5,24,7,99.39,1.86,283.34,2.06
2019,5,24,8,99.4,2.29,279.62,2.48
2019,5,24,9,99.41,2.75,273.25,3.05
2019,5,24,10,99.4,3.34,271.21,3.77
2019,5,24,11,99.38,3.71,273.5,4.21
2019,5,24,12,99.37,4.04,278.68,4.59
2019,5,24,13,99.37,4.49,284.21,5.1
2019,5,24,14,99.39,4.91,289.53,5.57
2019,5,24,15,99.4,5.17,294.36,5.9
2019,5,24,16,99.43,5.28,298.27,6.06
2019,5,24,17,99.44,5.32,298.15,6.18
2019,5,24,18,99.48,4.87,294.84,6.02
2019,5,24,19,99.52,3.84,290.61,5.82
2019,5,24,20,99.59,3.5,290.09,5.56
2019,5,24,21,99.64,3.12,290.2,4.99
2019,5,24,22,99.67,2.83,286.99,4.43
2019,5,24,23,99.69,2.58,283.99,3.9
2019,5,25,0,99.71,2.33,282.18,3.3
2019,5,25,1,99.7,1.94,281.17,2.59
2019,5,25,2,99.72,1.44,279.67,1.87
2019,5,25,3,99.73,1,269.55,1.26
2019,5,25,4,99.77,0.95,247.23,1.19
2019,5,25,5,99.82,1.14,224.72,1.48
2019,5,25,6,99.87,1.33,208.07,1.48
2019,5,25,7,99.91,1.34,197.69,1.41
2019,5,25,8,99.91,1.57,211.55,1.67
2019,5,25,9,99.91,2.32,227.87,2.49
2019,5,25,10,99.92,3.24,237.8,3.53
2019,5,25,11,99.92,3.82,245.32,4.3
2019,5,25,12,99.94,4.26,251.27,4.97
2019,5,25,13,99.98,4.9,257.18,5.85
2019,5,25,14,100,5,261.55,6.06
2019,5,25,15,100,4.58,265.2,5.61
2019,5,25,16,100.01,4.25,269.68,5.28
2019,5,25,17,100,3.64,277.28,4.56
2019,5,25,18,99.98,2.35,285,3.49
2019,5,25,19,99.97,1.72,286.95,2.44
2019,5,25,20,100.02,1.33,282.17,1.71
2019,5,25,21,100.08,1.14,271.57,1.43
2019,5,25,22,100.1,0.98,259.41,1.2
2019,5,25,23,100.11,0.87,253.35,1.04
2019,5,26,0,100.12,1.12,248.27,1.36
2019,5,26,1,100.13,1.16,255.59,1.41
2019,5,26,2,100.09,0.72,327.34,0.86
2019,5,26,3,100.04,1.71,27.73,2.16
2019,5,26,4,100.03,2.34,48.53,3.07
2019,5,26,5,100.06,2.25,65.21,3.12
2019,5,26,6,100.11,2.06,77.49,2.4
2019,5,26,7,100.15,1.8,58.99,2.1
2019,5,26,8,100.14,2.58,52.89,3.04
2019,5,26,9,100.11,2.61,52.65,3.3
2019,5,26,10,100.1,2.18,46.6,2.83
2019,5,26,11,100.09,1.88,32.64,2.39
2019,5,26,12,100.06,1.93,17.41,2.38
2019,5,26,13,100.03,2.03,3.31,2.41
2019,5,26,14,100.01,2.17,346.91,2.5
2019,5,26,15,100,2.46,335.63,2.82
2019,5,26,16,100,2.62,331.29,3.07
2019,5,26,17,99.98,2.75,325.99,3.55
2019,5,26,18,99.97,2.63,322.72,4.37
2019,5,26,19,99.96,2.82,324.24,5.17
2019,5,26,20,99.99,3.08,333.18,5.46
2019,5,26,21,100,3.1,347.05,5.26
2019,5,26,22,99.97,2.95,9.44,4.81
2019,5,26,23,99.93,2.95,34.2,4.64
2019,5,27,0,99.91,2.88,44.23,4.31
2019,5,27,1,99.92,2.76,43.17,3.87
2019,5,27,2,99.92,2.72,45.23,3.72
2019,5,27,3,99.93,2.78,54.39,3.83
2019,5,27,4,99.93,2.91,61.23,4.06
2019,5,27,5,99.92,2.95,66.56,4.5
2019,5,27,6,99.9,3.49,73.76,4.11
2019,5,27,7,99.92,2.26,76.78,2.45
2019,5,27,8,99.97,1.14,91.96,1.49
2019,5,27,9,99.98,0.59,162.28,0.9
2019,5,27,10,99.97,0.95,232.66,1.03
2019,5,27,11,99.93,1.01,266.01,0.89
2019,5,27,12,99.87,0.57,295.16,0.29
2019,5,27,13,99.8,0.31,265.6,0.16
2019,5,27,14,99.79,1.29,252.33,1.26
2019,5,27,15,99.82,2.79,262.93,3.13
2019,5,27,16,99.87,4.11,275.13,5.09
2019,5,27,17,99.91,4.19,287.12,5.71
2019,5,27,18,99.94,2.58,298.97,4.37
2019,5,27,19,99.91,1.42,335.56,2.2
2019,5,27,20,99.87,1.66,46.33,2.6
2019,5,27,21,99.86,1.36,74.37,2.05
2019,5,27,22,99.88,0.86,121.23,1.19
2019,5,27,23,99.79,2.14,106.52,3.29
2019,5,28,0,99.77,2.23,137.27,3.36
2019,5,28,1,99.77,2.25,156.46,3.35
2019,5,28,2,99.76,2.42,159.99,3.55
2019,5,28,3,99.74,2.51,152.8,3.64
2019,5,28,4,99.75,2.81,142.11,4.06
2019,5,28,5,99.76,3.04,132.6,4.61
2019,5,28,6,99.77,3.35,125.99,4.72
2019,5,28,7,99.77,3.21,125.08,3.78
2019,5,28,8,99.77,3.15,152.99,4.28
2019,5,28,9,99.77,4.09,175.73,5.45
2019,5,28,10,99.77,4.96,187.51,6.57
2019,5,28,11,99.76,5.68,193.04,7.48
2019,5,28,12,99.75,6.17,195.94,8.14
2019,5,28,13,99.74,6.37,196.83,8.45
2019,5,28,14,99.72,6.29,197.35,8.41
2019,5,28,15,99.71,5.92,198.08,8
2019,5,28,16,99.72,5.37,200.1,7.37
2019,5,28,17,99.71,4.47,201.45,6.48
2019,5,28,18,99.7,3.53,200.32,5.74
2019,5,28,19,99.73,3.16,198.12,5.27
2019,5,28,20,99.77,3.14,193.24,4.83
2019,5,28,21,99.77,3.32,187.16,5.01
2019,5,28,22,99.77,3.42,184.45,5.16
2019,5,28,23,99.76,3.45,180.65,5.21
2019,5,29,0,99.74,3.37,177.21,5
2019,5,29,1,99.74,3.31,176.35,4.87
2019,5,29,2,99.75,3.36,175.6,4.94
2019,5,29,3,99.76,3.49,175.64,5.12
2019,5,29,4,99.8,3.59,176.38,5.28
2019,5,29,5,99.83,3.52,175.67,5.41
2019,5,29,6,99.87,4.33,178.45,5.12
2019,5,29,7,99.9,4.45,190.32,5.1
2019,5,29,8,99.91,4.5,196.96,5.19
2019,5,29,9,99.92,4.48,201.37,5.36
2019,5,29,10,99.92,4.47,206.79,5.53
2019,5,29,11,99.93,4.5,213.75,5.59
2019,5,29,12,99.94,4.59,221.28,5.67
2019,5,29,13,99.94,4.69,227.5,5.78
2019,5,29,14,99.94,4.72,231.12,5.83
2019,5,29,15,99.94,4.63,232.69,5.77
2019,5,29,16,99.95,4.46,233.11,5.64
2019,5,29,17,99.96,4.19,233.34,5.43
2019,5,29,18,99.98,3.19,232.77,4.86
2019,5,29,19,100,2.67,230.45,4.3
2019,5,29,20,100.05,2.61,222.82,3.73
2019,5,29,21,100.08,2.5,209.77,3.4
2019,5,29,22,100.09,2.6,193.03,3.48
2019,5,29,23,100.09,2.74,180.49,3.67
2019,5,30,0,100.12,2.84,182.05,3.79
2019,5,30,1,100.14,2.66,187.61,3.48
2019,5,30,2,100.13,2.01,188.29,2.52
2019,5,30,3,100.12,1.42,183.48,1.74
2019,5,30,4,100.14,1.02,163.93,1.22
2019,5,30,5,100.16,1.07,126.7,1.35
2019,5,30,6,100.19,1.17,111.94,1.22
2019,5,30,7,100.22,0.57,26.21,0.79
2019,5,30,8,100.24,1.21,341.21,1.54
2019,5,30,9,100.24,1.47,321.05,1.79
2019,5,30,10,100.24,1.96,307.23,2.3
2019,5,30,11,100.24,2.7,304.01,3.14
2019,5,30,12,100.22,3.33,306.12,3.93
2019,5,30,13,100.21,3.83,307.78,4.59
2019,5,30,14,100.21,4.18,307.49,5.1
2019,5,30,15,100.2,4.41,307.58,5.49
2019,5,30,16,100.2,4.47,308.83,5.69
2019,5,30,17,100.19,4.16,311.8,5.43
2019,5,30,18,100.19,3.21,312.73,4.89
2019,5,30,19,100.19,2.64,316.92,4.46
2019,5,30,20,100.21,2.52,328.18,3.99
2019,5,30,21,100.21,2.5,342.75,3.74
2019,5,30,22,100.18,2.5,356.05,3.64
2019,5,30,23,100.15,2.48,3.43,3.51
2019,5,31,0,100.11,2.43,3.88,3.31
2019,5,31,1,100.08,2.36,358.48,3.13
2019,5,31,2,100.07,2.4,354.59,3.17
2019,5,31,3,100.05,2.5,359.64,3.3
2019,5,31,4,100.04,2.58,12.06,3.45
2019,5,31,5,100.04,2.53,27.04,3.66
2019,5,31,6,100.04,2.84,37.28,3.43
2019,5,31,7,100.03,2.67,32.95,3.04
2019,5,31,8,100.01,3.16,24.67,4.18
2019,5,31,9,99.96,3.58,19.62,4.67
2019,5,31,10,99.93,3.69,10.24,4.67
2019,5,31,11,99.88,3.83,356.26,4.73
2019,5,31,12,99.85,4.08,341.95,4.99
2019,5,31,13,99.83,4.39,330.93,5.36
2019,5,31,14,99.82,4.65,321.69,5.71
2019,5,31,15,99.81,4.88,314.74,6.1
2019,5,31,16,99.78,4.96,313.15,6.39
2019,5,31,17,99.76,4.97,309.32,6.8
2019,5,31,18,99.8,4.72,304.35,7.3
2019,5,31,19,99.83,4.48,308.41,7.25
2019,5,31,20,99.86,4.23,317.47,6.57
2019,5,31,21,99.86,3.78,325.1,5.9
2019,5,31,22,99.84,3.31,328.83,5.26
2019,5,31,23,99.84,3.02,332.44,4.8
2019,6,1,0,99.81,2.86,338.9,4.36
2019,6,1,1,99.79,2.62,344.76,3.83
2019,6,1,2,99.77,2.41,350.69,3.34
2019,6,1,3,99.75,2.23,358.59,2.96
2019,6,1,4,99.76,2.06,3.7,2.67
2019,6,1,5,99.8,1.85,6.79,2.5
2019,6,1,6,99.83,2.07,11.52,2.26
2019,6,1,7,99.86,2.33,11.23,2.67
2019,6,1,8,99.86,2.61,8.08,3.18
2019,6,1,9,99.84,2.54,359.29,3.1
2019,6,1,10,99.82,2.54,341.51,2.92
2019,6,1,11,99.8,2.73,320.8,3.11
2019,6,1,12,99.78,3.09,305.94,3.54
2019,6,1,13,99.78,3.43,297.09,4
2019,6,1,14,99.79,3.75,291.91,4.53
2019,6,1,15,99.79,3.7,293.1,4.55
2019,6,1,16,99.79,3.38,289.86,4.47
2019,6,1,17,99.83,3.39,287.14,4.91
2019,6,1,18,99.84,3.05,289.13,4.8
2019,6,1,19,99.84,2.76,293.88,4.25
2019,6,1,20,99.85,2.43,296.73,3.65
2019,6,1,21,99.87,2.11,292.67,3.16
2019,6,1,22,99.88,1.82,291.39,2.7
2019,6,1,23,99.88,1.53,288.81,2.07
2019,6,2,0,99.87,1.3,276.57,1.66
2019,6,2,1,99.83,0.87,262.75,1.08
2019,6,2,2,99.8,0.7,231.34,0.87
2019,6,2,3,99.79,0.84,210.14,1.08
2019,6,2,4,99.79,0.85,204.92,1.1
2019,6,2,5,99.81,0.93,199.04,1.24
2019,6,2,6,99.84,1.22,196.35,1.42
2019,6,2,7,99.87,1.56,192.44,1.78
2019,6,2,8,99.89,2.12,201.84,2.42
2019,6,2,9,99.9,2.69,213.04,3.1
2019,6,2,10,99.9,3.18,222.11,3.7
2019,6,2,11,99.88,3.52,227.97,4.11
2019,6,2,12,99.86,3.75,228.71,4.41
2019,6,2,13,99.85,4.07,226.25,4.85
2019,6,2,14,99.84,4.53,223.67,5.51
2019,6,2,15,99.86,4.97,221.69,6.1
2019,6,2,16,99.87,5.1,219.66,6.28
2019,6,2,17,99.88,4.88,218.76,6.04
2019,6,2,18,99.89,4.14,219.34,5.54
2019,6,2,19,99.92,3.14,218.44,5.05
2019,6,2,20,99.97,2.91,213.05,4.58
2019,6,2,21,100.02,2.81,206.21,4.33
2019,6,2,22,100.02,2.88,199.66,4.37
2019,6,2,23,100.02,3.05,194.39,4.61
2019,6,3,0,100.01,3.11,190.58,4.64
2019,6,3,1,99.97,3.06,187.18,4.51
2019,6,3,2,99.96,3.03,182.22,4.39
2019,6,3,3,99.97,3.12,175.69,4.51
2019,6,3,4,99.98,3.29,170.72,4.81
2019,6,3,5,99.99,3.36,168.32,5.14
2019,6,3,6,100.02,4.56,171.62,5.53
2019,6,3,7,100.03,5.18,178.79,6.05
2019,6,3,8,100.02,5.52,185.85,6.42
2019,6,3,9,100,5.76,194.77,6.68
2019,6,3,10,99.99,6.02,205.5,6.99
2019,6,3,11,99.99,6.29,215.45,7.33
2019,6,3,12,99.99,6.42,222.29,7.51
2019,6,3,13,99.98,6.31,226.4,7.39
2019,6,3,14,99.97,5.99,229.02,7.01
2019,6,3,15,99.95,5.6,230.15,6.54
2019,6,3,16,99.95,5.25,230.01,6.13
2019,6,3,17,99.95,4.87,228.84,5.7
2019,6,3,18,99.96,3.91,225.49,5.08
2019,6,3,19,99.97,3.04,222.18,4.63
2019,6,3,20,100,2.96,215.66,4.49
2019,6,3,21,100.02,2.93,209.37,4.44
2019,6,3,22,100.01,3.01,203.37,4.58
2019,6,3,23,99.99,3.01,197.82,4.64
2019,6,4,0,99.96,2.95,192.68,4.48
2019,6,4,1,99.91,2.88,187.63,4.21
2019,6,4,2,99.88,2.86,182.03,3.99
2019,6,4,3,99.87,2.75,176.09,3.76
2019,6,4,4,99.88,2.72,169.24,3.7
2019,6,4,5,99.89,2.65,167.03,3.88
2019,6,4,6,99.92,3.33,172.46,3.94
2019,6,4,7,99.94,3.5,182.94,3.97
2019,6,4,8,99.96,3.65,195.37,4.1
2019,6,4,9,99.96,3.91,207.13,4.37
2019,6,4,10,99.94,4.19,216.51,4.67
2019,6,4,11,99.91,4.36,224.71,4.87
2019,6,4,12,99.89,4.42,231.61,4.94
2019,6,4,13,99.87,4.39,237.22,4.95
2019,6,4,14,99.86,4.23,241.07,4.82
2019,6,4,15,99.85,3.97,243.18,4.56
2019,6,4,16,99.84,3.67,245.07,4.26
2019,6,4,17,99.83,3.44,247.98,4.04
2019,6,4,18,99.84,2.89,252.05,3.95
2019,6,4,19,99.86,2.53,256.78,3.88
2019,6,4,20,99.91,2.47,257.94,3.55
2019,6,4,21,99.93,2.25,256.11,3.07
2019,6,4,22,99.93,1.93,252.3,2.54
2019,6,4,23,99.91,1.47,245.88,1.88
2019,6,5,0,99.9,1.03,232.43,1.26
2019,6,5,1,99.89,0.79,197.35,0.93
2019,6,5,2,99.88,1.03,161.02,1.25
2019,6,5,3,99.88,1.49,148.06,1.85
2019,6,5,4,99.89,1.86,143.71,2.35
2019,6,5,5,99.9,1.95,140.19,2.62
2019,6,5,6,99.91,2.21,139.6,2.5
2019,6,5,7,99.92,2.07,144.99,2.28
2019,6,5,8,99.92,1.79,157.92,1.99
2019,6,5,9,99.9,1.68,184.52,1.85
2019,6,5,10,99.89,2.01,216.29,2.13
2019,6,5,11,99.87,2.63,236.12,2.83
2019,6,5,12,99.86,3.27,246.01,3.56
2019,6,5,13,99.83,3.74,251.22,4.14
2019,6,5,14,99.82,3.93,253.37,4.41
2019,6,5,15,99.82,3.88,254.12,4.41
2019,6,5,16,99.83,3.58,253.54,4.11
2019,6,5,17,99.84,3.2,250.02,3.74
2019,6,5,18,99.85,2.61,244.05,3.62
2019,6,5,19,99.85,2.35,239.59,3.74
2019,6,5,20,99.89,2.46,236.66,3.68
2019,6,5,21,99.91,2.43,235.08,3.47
2019,6,5,22,99.91,2.33,233.59,3.21
2019,6,5,23,99.92,2.12,232.2,2.83
2019,6,6,0,99.93,1.86,230.44,2.43
2019,6,6,1,99.93,1.58,225,2.01
2019,6,6,2,99.95,1.39,212.35,1.73
2019,6,6,3,99.97,1.37,195.95,1.7
2019,6,6,4,100,1.45,184.02,1.8
2019,6,6,5,100.03,1.44,178.13,1.81
2019,6,6,6,100.05,1.37,178.04,1.51
2019,6,6,7,100.08,1.13,178.42,1.23
2019,6,6,8,100.09,0.93,189.7,0.98
2019,6,6,9,100.08,0.88,228.24,0.8
2019,6,6,10,100.07,1.38,261.23,1.35
2019,6,6,11,100.05,2.13,273.16,2.25
2019,6,6,12,100.04,2.84,277.28,3.14
2019,6,6,13,100.02,3.43,280.62,3.93
2019,6,6,14,100.01,3.89,284.54,4.57
2019,6,6,15,100.02,4.16,288.98,4.99
2019,6,6,16,100.03,4.18,294.6,5.09
2019,6,6,17,100.04,4.09,300.38,5
2019,6,6,18,100.06,3.52,303.51,4.78
2019,6,6,19,100.08,3.05,303.41,4.75
2019,6,6,20,100.11,2.99,307.35,4.68
2019,6,6,21,100.13,2.95,313.17,4.55
2019,6,6,22,100.13,2.86,316.77,4.37
2019,6,6,23,100.12,2.78,317.39,4.18
2019,6,7,0,100.1,2.75,317.76,4.05
2019,6,7,1,100.06,2.73,321.62,3.98
2019,6,7,2,100.04,2.71,329.15,3.9
2019,6,7,3,100.03,2.69,339.25,3.79
2019,6,7,4,100.04,2.67,351.25,3.65
2019,6,7,5,100.07,2.47,3.08,3.53
2019,6,7,6,100.09,2.86,10.85,3.25
2019,6,7,7,100.11,3.17,13.97,3.66
2019,6,7,8,100.12,3.44,14.6,4.04
2019,6,7,9,100.13,3.44,6.64,4.23
2019,6,7,10,100.12,3.7,355.4,4.63
2019,6,7,11,100.11,4.09,346.28,5.1
2019,6,7,12,100.09,4.48,339.7,5.61
2019,6,7,13,100.07,4.79,334.9,6.02
2019,6,7,14,100.06,4.99,331.67,6.32
2019,6,7,15,100.05,5.11,329.79,6.55
2019,6,7,16,100.04,5.18,329.76,6.78
2019,6,7,17,100.04,5.13,330.67,6.97
2019,6,7,18,100.05,4.55,328.19,7.05
2019,6,7,19,100.06,4.42,330.36,7.39
2019,6,7,20,100.1,4.6,338.05,7.38
2019,6,7,21,100.12,4.42,348.17,6.99
2019,6,7,22,100.11,3.99,354.72,6.32
2019,6,7,23,100.09,3.79,359.53,6.13
2019,6,8,0,100.08,3.8,1.53,6.16
2019,6,8,1,100.07,3.86,2.55,6.26
2019,6,8,2,100.06,3.93,3.87,6.26
2019,6,8,3,100.06,3.93,6.39,6.15
2019,6,8,4,100.07,3.92,10.35,6.09
2019,6,8,5,100.09,4.04,16.19,5.93
2019,6,8,6,100.11,4.57,19.67,5.13
2019,6,8,7,100.11,4.71,18.37,5.54
2019,6,8,8,100.1,6.07,24.58,7.5
2019,6,8,9,100.08,6.27,25,7.99
2019,6,8,10,100.05,6.24,22.07,8.16
2019,6,8,11,100.01,6.07,16.99,8.04
2019,6,8,12,99.97,6.02,10.54,7.96
2019,6,8,13,99.93,6.14,4.53,8.09
2019,6,8,14,99.9,6.34,359.93,8.37
2019,6,8,15,99.88,6.5,357.18,8.67
2019,6,8,16,99.86,6.55,356.38,8.88
2019,6,8,17,99.86,6.29,357.79,8.83
2019,6,8,18,99.87,5.35,359,8.5
2019,6,8,19,99.9,4.79,2.06,8.68
2019,6,8,20,99.94,4.67,5.95,8.23
2019,6,8,21,99.97,4.54,8.51,7.78
2019,6,8,22,99.97,4.41,11.35,7.4
2019,6,8,23,99.96,4.22,13.5,6.98
2019,6,9,0,99.94,4.06,13.58,6.57
2019,6,9,1,99.91,3.93,12.74,6.25
2019,6,9,2,99.89,3.83,12.36,6
2019,6,9,3,99.88,3.72,13.6,5.8
2019,6,9,4,99.88,3.63,15.08,5.67
2019,6,9,5,99.87,3.76,17.79,5.68
2019,6,9,6,99.86,4.42,19.72,5.02
2019,6,9,7,99.86,4.48,16.82,5.18
2019,6,9,8,99.86,5.81,22.43,7.43
2019,6,9,9,99.83,6.53,23.77,8.54
2019,6,9,10,99.79,6.87,20.91,9.08
2019,6,9,11,99.75,7.1,16.88,9.42
2019,6,9,12,99.69,7.34,12.72,9.75
2019,6,9,13,99.63,7.66,9.27,10.17
2019,6,9,14,99.59,7.95,7.91,10.56
2019,6,9,15,99.55,8.24,8.39,10.98
2019,6,9,16,99.54,8.47,9.66,11.31
2019,6,9,17,99.53,8.51,10.47,11.42
2019,6,9,18,99.54,8.2,10.05,11.22
2019,6,9,19,99.57,7.94,11.63,11.1
2019,6,9,20,99.61,8.14,15.81,11.1
2019,6,9,21,99.62,8.19,18.69,10.86
2019,6,9,22,99.58,8.16,20.27,10.73
2019,6,9,23,99.55,8.17,21.61,10.62
2019,6,10,0,99.53,8.04,23.25,10.42
2019,6,10,1,99.5,7.9,24.99,10.13
2019,6,10,2,99.47,7.63,24.96,9.7
2019,6,10,3,99.45,7.1,23.12,9.04
2019,6,10,4,99.44,6.67,21.58,8.6
2019,6,10,5,99.43,6.55,21.79,8.03
2019,6,10,6,99.44,6.97,26.77,8.28
2019,6,10,7,99.45,7.22,34.46,8.53
2019,6,10,8,99.44,6.75,37.48,8.05
2019,6,10,9,99.41,6.04,37,7.44
2019,6,10,10,99.37,5.38,34.71,6.83
2019,6,10,11,99.32,4.89,30.41,6.27
2019,6,10,12,99.28,4.62,24.57,5.92
2019,6,10,13,99.24,4.57,18.74,5.89
2019,6,10,14,99.21,4.78,14.29,6.2
2019,6,10,15,99.19,5.02,11.68,6.59
2019,6,10,16,99.2,5.21,10.01,7
2019,6,10,17,99.2,5.3,9.42,7.26
2019,6,10,18,99.23,4.79,9.48,7.01
2019,6,10,19,99.25,4.47,9.35,7.14
2019,6,10,20,99.28,4.74,9.4,7.16
2019,6,10,21,99.26,4.65,6.47,6.83
2019,6,10,22,99.24,4.17,5.16,6.23
2019,6,10,23,99.25,3.53,7.11,5.42
2019,6,11,0,99.23,3.2,3.36,5
2019,6,11,1,99.2,3.13,358.57,4.94
2019,6,11,2,99.19,3.13,357.14,4.89
2019,6,11,3,99.19,3.06,358.24,4.74
2019,6,11,4,99.21,2.98,0.75,4.63
2019,6,11,5,99.23,3.23,2.91,4.36
2019,6,11,6,99.27,3.39,7.14,3.86
2019,6,11,7,99.31,3.13,11.51,3.51
2019,6,11,8,99.34,2.55,7.21,2.78
2019,6,11,9,99.37,1.77,353.16,1.92
2019,6,11,10,99.4,1.12,325.76,1.15
2019,6,11,11,99.42,1.21,296.4,1.28
2019,6,11,12,99.42,1.69,288.02,1.87
2019,6,11,13,99.42,2.15,285.8,2.44
2019,6,11,14,99.41,2.53,287.04,2.96
2019,6,11,15,99.41,2.88,289.96,3.45
2019,6,11,16,99.43,3.22,293.45,3.98
2019,6,11,17,99.45,3.32,295.78,4.28
2019,6,11,18,99.46,2.95,297.45,4.37
2019,6,11,19,99.47,2.64,298.08,4.41
2019,6,11,20,99.5,2.65,299.74,4.17
2019,6,11,21,99.53,2.41,305.75,3.63
2019,6,11,22,99.52,2.09,312.11,2.94
2019,6,11,23,99.52,1.79,320.83,2.42
2019,6,12,0,99.5,1.59,333.69,2.07
2019,6,12,1,99.48,1.48,344.35,1.9
2019,6,12,2,99.48,1.41,347.82,1.79
2019,6,12,3,99.49,1.38,350.54,1.73
2019,6,12,4,99.51,1.35,356.69,1.68
2019,6,12,5,99.54,1.3,2.76,1.58
2019,6,12,6,99.59,1.6,0.56,1.93
2019,6,12,7,99.62,2.16,351.46,2.47
2019,6,12,8,99.65,2.42,344.08,2.73
2019,6,12,9,99.67,2.65,335.78,2.99
2019,6,12,10,99.68,2.9,328.45,3.3
2019,6,12,11,99.69,3.27,323.35,3.76
2019,6,12,12,99.68,3.66,320.12,4.24
2019,6,12,13,99.67,3.97,316.83,4.64
2019,6,12,14,99.67,4.22,315.15,4.97
2019,6,12,15,99.67,4.36,316.52,5.18
2019,6,12,16,99.69,4.39,320.85,5.27
2019,6,12,17,99.69,4.09,324.79,5.02
2019,6,12,18,99.71,3.28,323.24,4.5
2019,6,12,19,99.73,2.93,319,4.39
2019,6,12,20,99.77,2.92,318.8,4.37
2019,6,12,21,99.8,2.83,320.72,4.32
2019,6,12,22,99.81,2.73,324.08,4.23
2019,6,12,23,99.79,2.73,328.45,4.23
2019,6,13,0,99.78,2.82,330.81,4.32
2019,6,13,1,99.77,2.93,331.11,4.44
2019,6,13,2,99.76,3.01,331.97,4.53
2019,6,13,3,99.77,2.99,334.5,4.44
2019,6,13,4,99.78,2.82,338.91,4.14
2019,6,13,5,99.8,2.4,342.98,3.56
2019,6,13,6,99.82,2.76,350.06,3.3
2019,6,13,7,99.84,2.99,355.35,3.49
2019,6,13,8,99.86,3.26,357.67,3.87
2019,6,13,9,99.85,3.5,354.49,4.3
2019,6,13,10,99.84,3.86,351.74,4.9
2019,6,13,11,99.82,4.26,350.61,5.5
2019,6,13,12,99.78,4.65,350.24,6.05
2019,6,13,13,99.74,5.01,350.85,6.57
2019,6,13,14,99.71,5.35,352.53,7.11
2019,6,13,15,99.69,5.7,354.49,7.68
2019,6,13,16,99.7,5.94,356,8.15
2019,6,13,17,99.72,5.59,356.31,7.91
2019,6,13,18,99.76,4.34,352.56,7.05
2019,6,13,19,99.81,3.59,349.2,6.56
2019,6,13,20,99.86,3.53,347.99,6.05
2019,6,13,21,99.89,3.45,349.68,5.53
2019,6,13,22,99.9,3.27,354.1,5.04
2019,6,13,23,99.89,3.07,0.29,4.66
2019,6,14,0,99.87,2.94,5.63,4.41
2019,6,14,1,99.85,2.88,9.67,4.22
2019,6,14,2,99.82,2.83,13.27,4.08
2019,6,14,3,99.81,2.75,17.87,3.94
2019,6,14,4,99.81,2.67,22.89,3.81
2019,6,14,5,99.84,2.53,26.96,3.85
2019,6,14,6,99.88,3.04,31.12,3.45
2019,6,14,7,99.91,3.21,24.94,3.79
2019,6,14,8,99.92,4.04,19.31,5.1
2019,6,14,9,99.92,4.62,18.01,6.05
2019,6,14,10,99.9,5.01,14.62,6.6
2019,6,14,11,99.85,5.22,8.95,6.87
2019,6,14,12,99.8,5.36,2.92,7.04
2019,6,14,13,99.75,5.54,358.14,7.29
2019,6,14,14,99.71,5.78,355.11,7.65
2019,6,14,15,99.68,5.99,354.01,8.02
2019,6,14,16,99.66,6.13,354.88,8.36
2019,6,14,17,99.65,5.88,356.88,8.24
2019,6,14,18,99.65,4.52,357.13,7.18
2019,6,14,19,99.65,3.62,358.39,6.71
2019,6,14,20,99.69,3.67,3.9,6.62
2019,6,14,21,99.72,3.78,10.71,6.47
2019,6,14,22,99.71,3.71,14.12,6.19
2019,6,14,23,99.69,3.41,12.98,5.62
2019,6,15,0,99.66,3.29,9.31,5.35
2019,6,15,1,99.63,3.33,5.38,5.39
2019,6,15,2,99.61,3.42,1.83,5.39
2019,6,15,3,99.59,3.39,358.55,5.27
2019,6,15,4,99.59,3.35,355.99,5.18
2019,6,15,5,99.6,3.64,355.56,5.03
2019,6,15,6,99.61,4.47,0.5,5.29
2019,6,15,7,99.61,5.24,9.01,6.22
2019,6,15,8,99.59,5.5,11.55,6.47
2019,6,15,9,99.55,5.45,9.41,6.38
2019,6,15,10,99.51,5.42,5.63,6.39
2019,6,15,11,99.47,5.53,1.54,6.65
2019,6,15,12,99.42,5.77,357.52,7.06
2019,6,15,13,99.37,6.07,353.87,7.49
2019,6,15,14,99.32,6.3,351.52,7.84
2019,6,15,15,99.3,6.4,350.87,8.07
2019,6,15,16,99.29,6.25,351.74,8.06
2019,6,15,17,99.29,5.93,352.81,7.87
2019,6,15,18,99.32,5.37,351.39,7.7
2019,6,15,19,99.33,4.85,352.5,7.61
2019,6,15,20,99.36,4.59,355.61,7.17
2019,6,15,21,99.38,4.46,1.81,6.83
2019,6,15,22,99.36,4.41,6.21,6.64
2019,6,15,23,99.36,4.42,10.28,6.56
2019,6,16,0,99.35,4.57,17.2,6.63
2019,6,16,1,99.35,4.42,21.12,6.37
2019,6,16,2,99.35,4.23,22.59,6.15
